"","views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate"
"110499",381,0,1062,"2015-11-15","2018-10-12",110498,0,"EN",0
"45305",1201,0,851,"2016-06-13","2018-10-12",45304,0,"EN",0
"12883",953,0,1209,"2015-06-02","2018-09-23",12882,0,"EN",0
"107150",3104,1,1963,"2013-05-28","2018-10-12",107149,0,"EN",1
"63314",184168,1,2295,"2012-06-29","2018-10-11",63313,0,"EN",1
"88216",2943,1,1140,"2015-08-29","2018-10-12",88215,0,"EN",1
"72642",684,1,2652,"2011-06-10","2018-09-13",72641,0,"EN",0
"126525",7229,1,1495,"2014-09-08","2018-10-12",126524,0,"EN",1
"17692",2412,1,1764,"2013-12-13","2018-10-12",17691,0,"EN",1
"167799",2614,0,837,"2016-06-22","2018-10-07",167798,0,"EN",1
"19219",493,1,1404,"2014-12-08","2018-10-12",19218,0,"EN",0
"82458",1937,0,1578,"2014-06-16","2018-10-11",82457,0,"EN",0
"6456",3447,1,942,"2016-03-14","2018-10-12",6455,0,"EN",1
"2086",10260,1,1590,"2014-06-05","2018-10-12",2085,0,"EN",1
"131681",1231,0,1498,"2014-08-30","2018-10-06",131680,0,"EN",0
"76301",2196,0,551,"2017-04-03","2018-10-06",76300,0,"EN",1
"52793",11649,0,1616,"2014-05-10","2018-10-12",52792,0,"EN",0
"82080",7061792,0,4161,"2007-05-22","2018-10-12",82079,0,"EN",0
"47268",6835,0,2240,"2012-08-24","2018-10-12",47267,0,"EN",1
"16952",973,1,404,"2017-08-29","2018-10-07",16951,0,"EN",1
"125772",9779,0,984,"2016-02-01","2018-10-12",125771,0,"EN",1
"19869",4826,1,1360,"2015-01-21","2018-10-12",19868,0,"EN",1
"23108",21133,0,1253,"2015-05-07","2018-10-11",23107,0,"EN",0
"64394",1166,0,639,"2017-01-11","2018-10-12",64393,0,"EN",0
"74928",8964,1,947,"2016-02-25","2018-09-29",74927,0,"EN",1
"17158",2001,1,1046,"2015-11-26","2018-10-07",17157,0,"EN",1
"1009",649,0,476,"2017-06-23","2018-10-12",1008,0,"IT",0
"28039",89135,0,1611,"2014-05-15","2018-10-12",28038,0,"EN",0
"20466",4788,1,1150,"2015-08-15","2018-10-08",20465,0,"EN",1
"22967",1733,0,1686,"2014-03-01","2018-10-12",22966,0,"EN",1
"52200",996058,0,2477,"2011-12-31","2018-10-12",52199,0,"EN",0
"71667",1366,1,647,"2017-01-03","2018-10-12",71666,0,"EN",0
"127481",2855,0,1469,"2014-09-28","2018-10-06",127480,0,"EN",0
"158972",1534,0,3158,"2010-01-02","2018-08-26",158971,0,"EN",0
"66595",1928,1,1243,"2015-05-10","2018-10-04",66594,0,"EN",1
"25843",8921,1,2189,"2011-12-24","2017-12-21",25842,1,"EN",0
"165029",173,0,947,"2015-12-27","2018-07-31",165028,0,"EN",0
"5556",677,1,2243,"2012-08-06","2018-09-27",5555,0,"EN",0
"44950",1778,0,2106,"2012-12-27","2018-10-03",44949,0,"EN",0
"4999",2976,0,1259,"2015-04-12","2018-09-22",4998,0,"EN",1
"58552",1759,0,1898,"2013-07-27","2018-10-07",58551,0,"EN",0
"160895",944,0,1576,"2014-04-19","2018-08-12",160894,0,"EN",0
"132206",34126,1,1334,"2015-02-16","2018-10-12",132205,0,"EN",1
"144233",8288,1,1234,"2015-05-27","2018-10-12",144232,0,"EN",1
"23174",803,0,2216,"2012-06-29","2018-07-24",23173,0,"EN",1
"65823",6694,0,2004,"2013-01-31","2018-07-28",65822,0,"EN",0
"89650",18565,1,2778,"2011-03-05","2018-10-12",89649,0,"EN",0
"918",811198,1,2015,"2013-04-06","2018-10-12",917,0,"EN",0
"109044",1537,0,780,"2016-08-23","2018-10-12",109043,0,"EN",1
"38058",5911,1,2698,"2011-05-22","2018-10-10",38057,0,"EN",0
"47339",276,0,1698,"2014-01-06","2018-08-31",47338,0,"EN",0
"6774",3277,1,2258,"2012-08-06","2018-10-12",6773,0,"EN",0
"30576",11493,1,2264,"2012-07-29","2018-10-10",30575,0,"EN",1
"156825",44493,0,1667,"2014-03-20","2018-10-12",156824,0,"EN",1
"6796",499,0,1732,"2014-01-14","2018-10-12",6795,0,"EN",0
"105383",5857,1,1328,"2015-01-27","2018-09-16",105382,0,"EN",1
"25857",2487,0,2070,"2013-02-10","2018-10-12",25856,0,"EN",0
"124384",2193,0,1147,"2015-04-08","2018-05-29",124383,1,"EN",0
"145775",578,0,1231,"2015-05-10","2018-09-22",145774,0,"EN",0
"135488",34059,0,1254,"2015-05-07","2018-10-12",135487,0,"EN",1
"117274",3986,0,1626,"2014-04-30","2018-10-12",117273,0,"EN",1
"151576",242,1,479,"2017-06-20","2018-10-12",151575,0,"EN",0
"29555",36963,0,1786,"2013-11-21","2018-10-12",29554,0,"EN",1
"92613",4879,1,2376,"2012-03-30","2018-10-01",92612,0,"EN",0
"78092",15179,0,1221,"2015-06-09","2018-10-12",78091,0,"EN",1
"46036",5908,0,1374,"2015-01-07","2018-10-12",46035,0,"EN",1
"16133",3082,1,908,"2016-04-09","2018-10-04",16132,0,"EN",1
"5289",45109,0,2786,"2011-02-24","2018-10-11",5288,0,"EN",0
"38761",59,0,919,"2016-03-18","2018-09-23",38760,0,"EN",0
"17793",754,0,1295,"2015-03-27","2018-10-12",17792,0,"JA",0
"108694",1517,1,2619,"2011-08-05","2018-10-06",108693,0,"EN",0
"113426",4287,1,2072,"2013-02-05","2018-10-09",113425,0,"EN",0
"44322",21701,0,1234,"2015-05-27","2018-10-12",44321,0,"ES",1
"29858",13297,0,1675,"2014-03-12","2018-10-12",29857,0,"EN",1
"47025",4277,0,989,"2016-01-27","2018-10-12",47024,0,"EN",1
"123369",110,0,1003,"2015-12-12","2018-09-10",123368,0,"EN",0
"22525",62845,1,2186,"2012-10-17","2018-10-12",22524,0,"EN",1
"32791",80594,1,1970,"2013-05-21","2018-10-12",32790,0,"EN",1
"70743",3299,1,1405,"2014-11-11","2018-09-16",70742,0,"EN",1
"26997",7270,0,1876,"2013-08-23","2018-10-12",26996,0,"EN",1
"126992",5069,1,3134,"2010-03-11","2018-10-09",126991,0,"EN",1
"6967",1826,0,2072,"2013-02-08","2018-10-12",6966,0,"EN",1
"88008",125641,0,783,"2016-08-20","2018-10-12",88007,0,"EN",1
"6205",2382,0,1036,"2015-12-05","2018-10-06",6204,0,"EN",1
"13422",2238,0,250,"2018-02-04","2018-10-12",13421,0,"EN",1
"36294",102605,1,2759,"2011-03-24","2018-10-12",36293,0,"EN",1
"90206",972,1,2293,"2012-06-29","2018-10-09",90205,0,"EN",1
"44775",74348,0,1598,"2014-05-28","2018-10-12",44774,0,"IT",1
"117171",16880,1,1365,"2015-01-15","2018-10-11",117170,0,"EN",1
"129700",6870,0,742,"2016-09-28","2018-10-10",129699,0,"EN",1
"82547",360,0,587,"2017-02-09","2018-09-19",82546,0,"EN",0
"28177",9691,0,1264,"2015-04-21","2018-10-06",28176,0,"NL",1
"10354",508162,0,884,"2016-05-11","2018-10-12",10353,0,"EN",0
"91855",17865,1,2001,"2013-04-17","2018-10-09",91854,0,"EN",1
"106835",3515,0,821,"2016-07-01","2018-09-30",106834,0,"EN",1
"20812",2411,0,1360,"2015-01-21","2018-10-12",20811,0,"EN",1
"88805",3304,1,1038,"2015-12-09","2018-10-12",88804,0,"EN",1
"143178",271,0,2005,"2013-04-15","2018-10-11",143177,0,"EN",0
"57026",6226,0,932,"2016-03-24","2018-10-12",57025,0,"EN",1
"102349",1393,0,885,"2016-05-08","2018-10-10",102348,0,"EN",0
"2983",37991,0,2427,"2012-02-13","2018-10-06",2982,0,"EN",1
"83574",91,0,1676,"2014-02-25","2018-09-28",83573,0,"EN",0
"30786",108,0,1008,"2016-01-02","2018-10-06",30785,0,"EN",0
"4057",229,1,1191,"2015-07-09","2018-10-12",4056,0,"EN",0
"163853",3462,1,1966,"2013-05-25","2018-10-12",163852,0,"EN",0
"112609",1500,0,1213,"2015-06-17","2018-10-12",112608,0,"EN",0
"157981",3892,0,1280,"2015-04-10","2018-10-11",157980,0,"EN",1
"69710",2650,0,911,"2016-04-12","2018-10-10",69709,0,"EN",1
"149222",3643,1,1388,"2014-12-16","2018-10-04",149221,0,"EN",1
"80021",2330,1,2266,"2012-07-29","2018-10-12",80020,0,"EN",0
"15148",4415,1,1871,"2013-08-28","2018-10-12",15147,0,"EN",1
"12067",210,0,1227,"2015-06-02","2018-10-11",12066,0,"EN",0
"32939",4947,1,2589,"2011-09-08","2018-10-10",32938,0,"EN",0
"145991",5985,0,918,"2016-04-07","2018-10-12",145990,0,"EN",1
"25603",1449,1,755,"2016-09-17","2018-10-12",25602,0,"EN",1
"63681",30,0,1044,"2015-09-05","2018-07-15",63680,0,"EN",0
"122852",3772,0,1048,"2013-05-13","2016-03-26",122851,1,"OTHER",0
"36869",716,0,828,"2016-07-06","2018-10-12",36868,0,"EN",0
"56894",29874,1,2185,"2012-10-17","2018-10-11",56893,0,"EN",1
"19474",84359,1,2132,"2012-09-25","2018-07-28",19473,0,"EN",1
"121263",7097,0,1909,"2013-07-21","2018-10-12",121262,0,"EN",1
"49443",512,1,184,"2018-02-26","2018-08-29",49442,0,"EN",0
"102072",3735,0,1977,"2013-05-14","2018-10-12",102071,0,"EN",1
"162809",26704,1,2019,"2013-04-01","2018-10-11",162808,0,"EN",0
"79061",1227,0,404,"2017-09-03","2018-10-12",79060,0,"FR",1
"49627",2989,1,1405,"2014-12-05","2018-10-10",49626,0,"EN",0
"22564",894,1,2140,"2012-11-28","2018-10-08",22563,0,"EN",0
"68633",9747,1,793,"2016-08-10","2018-10-12",68632,0,"EN",1
"35053",34284,1,2080,"2013-01-31","2018-10-12",35052,0,"EN",1
"12347",29473,0,1332,"2015-02-18","2018-10-12",12346,0,"EN",1
"271",4103,0,3070,"2010-05-17","2018-10-12",270,0,"EN",1
"53957",4070,0,2162,"2012-11-07","2018-10-09",53956,0,"ES",0
"102721",188696,1,2147,"2012-11-25","2018-10-12",102720,0,"EN",0
"77449",5391,0,1902,"2013-07-24","2018-10-08",77448,0,"EN",0
"22951",4437,1,2460,"2012-01-07","2018-10-02",22950,0,"EN",0
"9330",1502,1,1190,"2015-07-07","2018-10-09",9329,0,"EN",0
"124338",13588,1,1423,"2014-11-15","2018-10-08",124337,0,"EN",1
"26051",214373,0,1067,"2015-11-10","2018-10-12",26050,0,"EN",0
"75767",48537,0,2400,"2012-02-28","2018-09-24",75766,0,"EN",0
"32843",1009829,1,2230,"2012-09-03","2018-10-12",32842,0,"EN",0
"113099",11766,0,999,"2016-01-17","2018-10-12",113098,0,"EN",1
"5297",26645,1,2296,"2012-06-29","2018-10-12",5296,0,"EN",1
"78955",11366,1,1349,"2015-02-01","2018-10-12",78954,0,"EN",1
"129771",581,1,2581,"2011-09-18","2018-10-12",129770,0,"EN",0
"107893",57955,0,1544,"2014-07-21","2018-10-12",107892,0,"EN",1
"41643",5777,0,1547,"2014-07-18","2018-10-12",41642,0,"EN",1
"114396",3120,1,1523,"2014-08-11","2018-10-12",114395,0,"EN",1
"157353",14527,0,399,"2017-09-07","2018-10-11",157352,0,"EN",1
"167447",29404,0,595,"2017-02-24","2018-10-12",167446,0,"EN",1
"126203",1981,0,1365,"2015-01-02","2018-09-28",126202,0,"EN",1
"40304",472,0,825,"2016-07-01","2018-10-04",40303,0,"EN",0
"35232",11282,0,2050,"2013-03-02","2018-10-12",35231,0,"EN",1
"61885",8480,1,2621,"2011-07-23","2018-09-25",61884,0,"EN",0
"27943",533,1,1922,"2013-07-04","2018-10-08",27942,0,"EN",0
"1085",914606,0,2064,"2013-02-16","2018-10-12",1084,0,"NO",0
"94988",594,0,779,"2016-07-29","2018-09-16",94987,0,"EN",0
"74270",3145,0,1886,"2013-08-06","2018-10-05",74269,0,"EN",0
"133937",4625,1,1299,"2015-03-23","2018-10-12",133936,0,"EN",1
"96985",2050,1,2327,"2012-05-11","2018-09-24",96984,0,"EN",0
"124956",8208,1,2144,"2012-11-28","2018-10-12",124955,0,"EN",1
"133656",622,0,1311,"2015-03-11","2018-10-12",133655,0,"EN",1
"158609",69,0,1015,"2015-11-11","2018-08-22",158608,0,"EN",0
"90140",16773,1,736,"2016-10-05","2018-10-11",90139,0,"OTHER",1
"167477",851,0,1899,"2013-07-27","2018-10-08",167476,0,"EN",0
"18398",1266,0,907,"2016-04-16","2018-10-10",18397,0,"EN",0
"41016",699,0,1797,"2013-10-30","2018-10-01",41015,0,"EN",0
"40174",5551,0,1862,"2013-08-21","2018-09-26",40173,0,"FR",0
"53263",1220,1,1491,"2014-09-12","2018-10-12",53262,0,"EN",0
"108738",2237,0,2597,"2011-09-01","2018-10-11",108737,0,"EN",1
"143599",202,0,342,"2017-10-30","2018-10-07",143598,0,"SV",0
"93602",838,1,2465,"2012-01-07","2018-10-07",93601,0,"EN",0
"129947",2551,1,820,"2016-07-14","2018-10-12",129946,0,"EN",1
"127495",3087,0,1174,"2015-07-26","2018-10-12",127494,0,"EN",1
"21136",462,0,1908,"2013-07-21","2018-10-11",21135,0,"EN",0
"155354",3049,0,1268,"2015-04-21","2018-10-10",155353,0,"EN",1
"65297",760,0,1155,"2015-08-02","2018-09-30",65296,0,"ES",1
"55663",113428,0,2035,"2013-03-17","2018-10-12",55662,0,"EN",1
"31554",19293,1,1102,"2015-10-06","2018-10-12",31553,0,"EN",1
"133639",3453,0,1113,"2015-09-25","2018-10-12",133638,0,"EN",1
"940",20526,0,1239,"2015-05-20","2018-10-10",939,0,"EN",1
"80259",6085,0,849,"2016-06-15","2018-10-12",80258,0,"EN",1
"117943",9309,1,1334,"2015-02-16","2018-10-12",117942,0,"EN",1
"76075",782,0,482,"2017-06-17","2018-10-12",76074,0,"EN",0
"50744",623,0,888,"2016-05-07","2018-10-12",50743,0,"EN",0
"135822",9039,1,1445,"2014-10-28","2018-10-12",135821,0,"EN",1
"106916",39313,1,2196,"2012-10-07","2018-10-12",106915,0,"EN",1
"50882",17948,0,1819,"2013-10-19","2018-10-12",50881,0,"EN",0
"21675",2184,0,1140,"2015-08-29","2018-10-12",21674,0,"EN",1
"145543",119,0,1365,"2015-01-07","2018-10-03",145542,0,"EN",0
"25481",17063,0,983,"2016-02-02","2018-10-12",25480,0,"EN",1
"26025",1462,1,1429,"2014-11-09","2018-10-08",26024,0,"EN",0
"156358",6163,0,1625,"2014-04-30","2018-10-11",156357,0,"EN",1
"157974",8191,1,1779,"2013-11-28","2018-10-12",157973,0,"EN",0
"107172",12349,1,2173,"2012-10-17","2018-09-29",107171,0,"EN",0
"16686",2301,0,2305,"2012-06-20","2018-10-12",16685,0,"EN",0
"97936",47533,1,963,"2016-02-22","2018-10-12",97935,0,"EN",1
"43198",10051,1,1730,"2014-01-16","2018-10-12",43197,0,"EN",1
"18128",872,0,830,"2016-06-03","2018-09-11",18127,0,"EN",0
"102741",26954,1,2064,"2013-02-16","2018-10-12",102740,0,"EN",1
"102346",2591,0,1675,"2014-03-12","2018-10-12",102345,0,"EN",1
"84471",5904,0,1626,"2014-04-30","2018-10-12",84470,0,"EN",0
"88486",3227,0,3637,"2008-10-26","2018-10-11",88485,0,"EN",0
"82075",8182,0,2170,"2012-11-02","2018-10-12",82074,0,"SV",1
"29438",1221,1,2647,"2011-07-09","2018-10-07",29437,0,"EN",0
"161621",7990,1,1108,"2015-09-30","2018-10-12",161620,0,"EN",1
"35528",1066,0,1678,"2014-03-09","2018-10-12",35527,0,"EN",0
"23228",44297,1,1871,"2013-08-28","2018-10-12",23227,0,"EN",1
"130902",5917,0,2407,"2012-02-19","2018-09-22",130901,0,"EN",1
"113975",3383,0,491,"2017-06-05","2018-10-09",113974,0,"EN",1
"77697",896,0,1949,"2013-05-28","2018-09-28",77696,0,"DE",0
"52297",10346,0,858,"2016-06-04","2018-10-10",52296,0,"EN",1
"44534",332,0,2075,"2013-01-12","2018-09-18",44533,0,"EN",0
"15346",5079,1,1595,"2014-05-31","2018-10-12",15345,0,"EN",1
"128262",1938,1,1299,"2015-03-23","2018-10-12",128261,0,"EN",1
"79573",3167,0,1590,"2014-06-05","2018-10-12",79572,0,"EN",1
"57463",8928,0,1169,"2015-07-31","2018-10-12",57462,0,"EN",1
"46122",2587,1,1328,"2015-02-16","2018-10-06",46121,0,"EN",1
"11292",1497,1,1747,"2013-12-29","2018-10-11",11291,0,"EN",1
"124324",2582,0,1919,"2013-07-11","2018-10-12",124323,0,"EN",1
"84586",5824,1,1024,"2015-12-23","2018-10-12",84585,0,"EN",1
"90259",470,0,674,"2016-11-27","2018-10-02",90258,0,"EN",0
"43223",13369,1,2288,"2012-06-30","2018-10-05",43222,0,"EN",1
"41768",3685,1,645,"2017-01-05","2018-10-12",41767,0,"EN",1
"94351",905,1,3319,"2009-09-06","2018-10-08",94350,0,"EN",0
"59578",11614,1,1665,"2014-02-11","2018-09-03",59577,0,"EN",1
"58366",1636,1,1726,"2014-01-20","2018-10-12",58365,0,"EN",0
"10444",904,0,521,"2017-05-08","2018-10-11",10443,0,"EN",0
"132929",982,0,895,"2016-04-29","2018-10-11",132928,0,"EN",0
"75873",1475,0,2414,"2012-03-01","2018-10-10",75872,0,"NO",0
"59397",297,0,563,"2017-03-26","2018-10-10",59396,0,"EN",0
"97687",2203,1,962,"2016-02-22","2018-10-11",97686,0,"EN",0
"104313",6780,1,2275,"2012-07-20","2018-10-12",104312,0,"EN",1
"32902",125046,0,2027,"2013-03-25","2018-10-12",32901,0,"NL",0
"77274",283,0,664,"2016-12-16","2018-10-11",77273,0,"EN",0
"16703",5972,0,989,"2016-01-27","2018-10-12",16702,0,"EN",1
"12278",3276,0,1196,"2015-06-13","2018-09-21",12277,0,"EN",0
"11024",3692,1,859,"2016-05-23","2018-09-29",11023,0,"EN",1
"52446",2767,1,1067,"2015-11-05","2018-10-07",52445,0,"EN",0
"75402",2451,1,2777,"2011-02-16","2018-09-24",75401,0,"EN",1
"96200",3683,0,865,"2016-05-26","2018-10-08",96199,0,"EN",1
"158045",892,0,1897,"2013-08-01","2018-10-11",158044,0,"EN",0
"134195",52554,1,2251,"2012-08-07","2018-10-06",134194,0,"EN",1
"41258",4344,0,2163,"2012-11-08","2018-10-11",41257,0,"EN",1
"140122",2891,0,1075,"2015-11-02","2018-10-12",140121,0,"EN",1
"120327",41900,0,1005,"2016-01-11","2018-10-12",120326,0,"EN",1
"36237",47745,0,1041,"2015-12-06","2018-10-12",36236,0,"DE",1
"72415",2339,1,1243,"2015-05-16","2018-10-10",72414,0,"EN",0
"13860",10274,0,786,"2016-08-17","2018-10-12",13859,0,"EN",1
"124988",16439,1,2072,"2013-02-08","2018-10-12",124987,0,"EN",1
"94668",314274,1,2373,"2012-04-13","2018-10-12",94667,0,"EN",0
"121820",6738,1,2096,"2013-01-15","2018-10-12",121819,0,"EN",1
"146089",3013,0,2025,"2013-03-17","2018-10-02",146088,0,"EN",1
"41666",637,0,875,"2016-05-17","2018-10-09",41665,0,"EN",0
"740",1568,1,2492,"2011-10-23","2018-08-19",739,0,"EN",0
"24605",2391,1,2606,"2011-08-06","2018-09-24",24604,0,"EN",0
"17188",697,0,2075,"2013-01-31","2018-10-07",17187,0,"EN",0
"40818",10077,1,1075,"2015-11-02","2018-10-12",40817,0,"EN",1
"36071",419,1,2373,"2012-02-19","2018-08-19",36070,0,"EN",0
"25912",232654,1,2479,"2011-12-24","2018-10-07",25911,0,"SV",0
"40597",1830,0,2096,"2013-01-15","2018-10-12",40596,0,"EN",1
"60464",5661,1,1914,"2013-07-16","2018-10-12",60463,0,"EN",1
"70248",3511,1,1288,"2015-04-01","2018-10-10",70247,0,"EN",1
"11284",128,0,1432,"2014-10-08","2018-09-09",11283,0,"EN",0
"98496",3966,0,866,"2016-05-28","2018-10-11",98495,0,"EN",1
"26719",2410,1,1145,"2015-08-24","2018-10-12",26718,0,"EN",1
"36998",2085,1,2043,"2013-03-03","2018-10-06",36997,0,"EN",0
"73942",4619,1,1820,"2013-10-18","2018-10-12",73941,0,"EN",1
"12830",6375,0,1190,"2015-07-07","2018-10-09",12829,0,"EN",0
"142794",1224612,1,2724,"2011-04-28","2018-10-12",142793,0,"EN",0
"20402",60,1,1241,"2015-05-20","2018-10-12",20401,0,"EN",0
"23607",3518382,1,2638,"2011-07-23","2018-10-12",23606,0,"EN",0
"152735",280,0,920,"2016-03-23","2018-09-29",152734,0,"EN",0
"39156",34163,1,2720,"2011-04-28","2018-10-08",39155,0,"EN",1
"15633",2535,0,2549,"2011-10-15","2018-10-07",15632,0,"EN",1
"87694",5950,0,838,"2016-06-26","2018-10-12",87693,0,"EN",1
"123253",2416,1,1561,"2014-06-18","2018-09-26",123252,0,"EN",0
"41900",866,1,942,"2016-02-28","2018-09-27",41899,0,"EN",0
"49987",1379,1,1893,"2013-07-16","2018-09-21",49986,0,"EN",1
"168031",390,0,967,"2016-01-04","2018-08-28",168030,0,"EN",0
"125601",3986,0,1336,"2015-02-14","2018-10-12",125600,0,"EN",1
"24708",1016,0,1999,"2013-04-22","2018-10-12",24707,0,"EN",1
"18083",10193,0,2124,"2012-11-08","2018-09-02",18082,0,"EN",0
"54558",12971,1,2019,"2013-04-02","2018-10-12",54557,0,"EN",1
"71286",4765,1,680,"2016-12-01","2018-10-12",71285,0,"EN",1
"89751",1778,1,1284,"2015-04-07","2018-10-12",89750,0,"EN",1
"18735",776,0,2304,"2012-06-02","2018-09-23",18734,0,"EN",0
"73083",5516,1,1432,"2014-11-07","2018-10-09",73082,0,"EN",0
"103148",519,0,690,"2016-11-21","2018-10-12",103147,0,"EN",0
"102441",1226,0,2389,"2012-02-19","2018-09-04",102440,0,"EN",0
"131255",24242,0,2398,"2012-03-19","2018-10-12",131254,0,"EN",1
"8957",544,0,946,"2016-03-05","2018-10-07",8956,0,"EN",0
"131811",378,0,860,"2016-05-28","2018-10-05",131810,0,"EN",0
"30051",1048,0,1667,"2014-03-20","2018-10-12",30050,0,"EN",1
"144868",357,0,2228,"2012-08-15","2018-09-21",144867,0,"EN",0
"4697",1045,0,1034,"2015-10-13","2018-08-12",4696,0,"EN",0
"1064",23131,1,1445,"2014-10-28","2018-10-12",1063,0,"ES",1
"98911",3358,0,2164,"2012-08-25","2018-07-29",98910,0,"EN",0
"77607",33099,1,2763,"2011-03-20","2018-10-12",77606,0,"EN",1
"138823",3286,1,1566,"2014-06-28","2018-10-11",138822,0,"EN",1
"113668",3892,0,1742,"2013-11-17","2018-08-25",113667,0,"EN",0
"10128",1527,1,2012,"2013-03-17","2018-09-19",10127,0,"EN",0
"88068",713,0,1830,"2013-09-08","2018-09-12",88067,0,"EN",0
"35821",2912,0,951,"2016-03-05","2018-10-12",35820,0,"EN",1
"112512",829,0,1675,"2014-03-07","2018-10-07",112511,0,"EN",0
"17399",16373,0,2870,"2010-12-02","2018-10-11",17398,0,"EN",1
"31187",2132,0,1107,"2015-08-14","2018-08-25",31186,0,"ES",0
"161906",27298,1,1852,"2013-09-15","2018-10-11",161905,0,"EN",1
"95328",4067,1,548,"2017-04-12","2018-10-12",95327,0,"EN",1
"37732",804,0,3038,"2010-06-01","2018-09-25",37731,0,"EN",0
"24407",12732,0,2278,"2012-06-11","2018-09-06",24406,0,"EN",0
"113489",2576,1,2386,"2012-03-31","2018-10-12",113488,0,"EN",1
"37688",36767,0,628,"2017-01-22","2018-10-12",37687,0,"EN",1
"85522",11706,0,2813,"2011-01-21","2018-10-04",85521,0,"EN",1
"106350",3162,1,227,"2018-02-27","2018-10-12",106349,0,"EN",1
"2830",5538,1,2502,"2011-12-02","2018-10-08",2829,0,"EN",0
"138268",4257,1,1600,"2014-05-26","2018-10-12",138267,0,"EN",1
"152703",1894,0,998,"2016-01-14","2018-10-08",152702,0,"EN",0
"58401",3361,1,1270,"2015-04-18","2018-10-09",58400,0,"EN",0
"118171",4550,1,3497,"2009-02-04","2018-09-02",118170,0,"EN",0
"69346",3419,0,1566,"2014-06-17","2018-09-30",69345,0,"EN",1
"75876",1083,0,1140,"2015-08-29","2018-10-12",75875,0,"EN",1
"78656",7014,0,2229,"2012-08-13","2018-09-20",78655,0,"EN",0
"157027",2270,0,1125,"2015-08-22","2018-09-20",157026,0,"EN",1
"3946",1864,0,1230,"2015-05-31","2018-10-12",3945,0,"EN",1
"136650",673089,0,2735,"2011-04-17","2018-10-12",136649,0,"IT",0
"77804",31284,1,1139,"2015-08-29","2018-10-11",77803,0,"EN",1
"2661",216,1,2072,"2013-01-23","2018-09-26",2660,0,"EN",0
"28686",21366,1,1143,"2015-08-22","2018-10-08",28685,0,"EN",0
"85544",372,0,1108,"2015-09-19","2018-10-01",85543,0,"EN",0
"95684",13501,0,1918,"2013-07-10","2018-10-10",95683,0,"EN",1
"12655",5927,0,1623,"2014-04-26","2018-10-05",12654,0,"EN",1
"111218",18201,1,1801,"2013-11-06","2018-10-12",111217,0,"EN",1
"26969",8186,0,3177,"2010-01-30","2018-10-12",26968,0,"EN",0
"160410",13739,0,1848,"2013-09-20","2018-10-12",160409,0,"EN",1
"139375",3634,1,2160,"2012-10-18","2018-09-17",139374,0,"EN",0
"9617",4434,0,1136,"2015-09-02","2018-10-12",9616,0,"EN",1
"94968",3680,0,1801,"2013-11-06","2018-10-12",94967,0,"EN",1
"73218",3187,0,2031,"2013-03-18","2018-10-09",73217,0,"EN",0
"123042",469,0,2371,"2012-04-10","2018-10-07",123041,0,"EN",0
"159223",13963,0,2064,"2013-01-24","2018-09-19",159222,0,"EN",0
"42780",8182,0,773,"2016-08-26","2018-10-08",42779,0,"EN",0
"128210",369,0,1345,"2015-01-14","2018-09-20",128209,0,"EN",0
"6614",10116,0,1533,"2014-07-18","2018-09-28",6613,0,"EN",0
"106282",124478,0,2582,"2011-09-17","2018-10-12",106281,0,"FR",1
"46129",31669,0,1671,"2014-03-16","2018-10-12",46128,0,"EN",1
"111907",2801,0,1500,"2014-08-27","2018-10-05",111906,0,"EN",0
"26006",3148,0,1882,"2013-08-16","2018-10-11",26005,0,"EN",1
"68636",1065,1,1143,"2015-08-26","2018-10-12",68635,0,"EN",0
"140085",360,0,1943,"2013-03-18","2018-07-13",140084,0,"EN",0
"19282",310,1,934,"2016-03-01","2018-09-21",19281,0,"EN",0
"8393",477,1,2284,"2012-05-21","2018-08-22",8392,0,"PT",0
"40190",8704,0,1968,"2013-05-22","2018-10-11",40189,0,"EN",0
"131308",19135,1,793,"2016-07-30","2018-10-01",131307,0,"EN",1
"131175",299,0,736,"2016-09-20","2018-09-26",131174,0,"EN",0
"6386",354618,1,1753,"2013-12-24","2018-10-12",6385,0,"OTHER",0
"24898",6516,0,2004,"2013-04-15","2018-10-10",24897,0,"EN",1
"90462",1552,0,2186,"2012-05-07","2018-05-02",90461,1,"OTHER",0
"91387",364,0,1313,"2015-02-15","2018-09-20",91386,0,"EN",0
"162415",5313,0,935,"2016-03-21","2018-10-12",162414,0,"EN",1
